id,type,name,classification
12906002,barangay,Allangigan Segundo,rural
12906003,barangay,Amguid,rural
12906004,barangay,Ayudante,rural
12906005,barangay,Bagani Camposanto,rural
12906006,barangay,Bagani Gabor,rural
12906007,barangay,Bagani Tocgo,rural
12906008,barangay,Bagani Ubbog,rural
12906009,barangay,Bagar,rural
12906010,barangay,Balingaoan,rural
12906015,barangay,Bugnay,rural
12906016,barangay,Calaoaan,rural
12906017,barangay,Calongbuyan,rural
12906018,barangay,Caterman,rural
12906019,barangay,Cubcubboot,rural
12906020,barangay,Darapidap,rural
12906022,barangay,Langlangca Primero,rural
12906023,barangay,Langlangca Segundo,rural
12906024,barangay,Oaig-Daya,rural
12906025,barangay,Palacapac,rural
12906026,barangay,Paras,rural
12906027,barangay,Parioc Primero,rural
12906028,barangay,Parioc Segundo,rural
12906029,barangay,Patpata Primero,rural
12906030,barangay,Patpata Segundo,rural
12906031,barangay,Paypayad,rural
12906032,barangay,Salvador Primero,rural
12906033,barangay,Salvador Segundo,rural
12906034,barangay,San Agustin,rural
12906035,barangay,San Andres,rural
12906036,barangay,San Antonio (Pob.),urban
12906037,barangay,San Isidro (Pob.),urban
12906038,barangay,San Jose (Pob.),urban
12906039,barangay,San Juan (Pob.),urban
12906040,barangay,San Nicolas,rural
12906041,barangay,San Pedro,rural
12906042,barangay,Santo Tomas,rural
12906043,barangay,Tablac,rural
12906044,barangay,Talogtog,rural
12906045,barangay,Tamurong Primero,rural
12906046,barangay,Tamurong Segundo,rural
12906048,barangay,Villarica,rural
12907000,municipality,Caoayan,
12907001,barangay,Anonang Mayor,rural
12907002,barangay,Anonang Menor,rural
12907003,barangay,Baggoc,rural
12907004,barangay,Callaguip,rural
12907005,barangay,Caparacadan,rural
12907006,barangay,Fuerte,rural
12907007,barangay,Manangat,rural
12907008,barangay,Naguilian,urban
12907009,barangay,Nansuagao,rural
12907010,barangay,Pandan,urban
12907011,barangay,Pantay-Quitiquit,rural
12907012,barangay,Don Dimas Querubin (Pob.),urban
12907013,barangay,Puro,rural
12907014,barangay,Pantay Tamurong,rural
12907015,barangay,Villamar,rural
12907016,barangay,Don Alejandro Quirolgico (Pob.),urban
12907017,barangay,Don Lorenzo Querubin (Pob.),urban
12908000,municipality,Cervantes,
12908001,barangay,Aluling,rural
12908002,barangay,Comillas North,rural
12908003,barangay,Comillas South,rural
12908004,barangay,Concepcion (Pob.),urban
12908005,barangay,Dinwede East,rural
12908006,barangay,Dinwede West,rural
12908007,barangay,Libang,rural
12908010,barangay,Pilipil,rural
12908013,barangay,Remedios,rural
12908014,barangay,Rosario (Pob.),urban
12908015,barangay,San Juan,rural
12908016,barangay,San Luis,rural
12908017,barangay,Malaya,rural
12909000,municipality,Galimuyod,
12909001,barangay,Abaya,rural
12909002,barangay,Baracbac,rural
12909003,barangay,Bidbiday,rural
12909004,barangay,Bitong,rural
12909005,barangay,Borobor,rural
12909006,barangay,Calimugtong,rural
12909007,barangay,Calongbuyan,rural
12909008,barangay,Calumbaya,rural
12909009,barangay,Daldagan,rural
12909010,barangay,Kilang,rural
12909011,barangay,Legaspi,rural
12909012,barangay,Mabayag,rural
12909013,barangay,Matanubong,rural
12909014,barangay,Mckinley,rural
12909015,barangay,Nagsingcaoan,rural
12909016,barangay,Oaig-Daya,rural
12909017,barangay,Pagangpang,rural
12909018,barangay,Patac,rural
12909019,barangay,Poblacion,rural
12909020,barangay,Rubio,rural
12909021,barangay,Sabangan-Bato,rural
12909022,barangay,Sacaang,rural
12909023,barangay,San Vicente,rural
12909024,barangay,Sapang,rural
12910000,municipality,Gregorio Del Pilar (Concepcion),
12910001,barangay,Alfonso (Tangaoan),rural
12910002,barangay,Bussot,rural
12910003,barangay,Concepcion,rural
12910004,barangay,Dapdappig,rural
12910005,barangay,Matue-Butarag,rural
12910007,barangay,Poblacion Norte,rural
12910008,barangay,Poblacion Sur,rural
12911000,municipality,Lidlidda,
12911001,barangay,Banucal,rural
12911002,barangay,Bequi-Walin,rural
12911003,barangay,Bugui,rural
12911004,barangay,Calungbuyan,rural
12911005,barangay,Carcarabasa,rural
12911006,barangay,Labut,rural
12911007,barangay,Poblacion Norte,rural
12911008,barangay,Poblacion Sur,rural
12911009,barangay,San Vicente,rural
12911010,barangay,Suysuyan,rural
12911011,barangay,Tay-ac,rural
12912000,municipality,Magsingal,
12912001,barangay,Alangan,rural
12912002,barangay,Bacar,rural
12912006,barangay,Barbarit,rural
12912007,barangay,Bungro,rural
12912008,barangay,Cabaroan,rural
12912010,barangay,Cadanglaan,rural
12912011,barangay,Caraisan,rural
12912014,barangay,Dacutan,rural
12912015,barangay,Labut,rural
12912017,barangay,Maas-asin,rural
12912018,barangay,Macatcatud,rural
12912019,barangay,Namalpalan,rural
12912020,barangay,Manzante,rural
12912022,barangay,Maratudo,rural
12912023,barangay,Miramar,rural
12912025,barangay,Napo,rural
12912026,barangay,Pagsanaan Norte,rural
12912027,barangay,Pagsanaan Sur,rural
12912028,barangay,Panay Norte,rural
12912029,barangay,Panay Sur,rural
12912030,barangay,Patong,rural
12912031,barangay,Puro,rural
12912032,barangay,San Basilio (Pob.),urban
12912033,barangay,San Clemente (Pob.),rural
12912034,barangay,San Julian (Pob.),urban
12912035,barangay,San Lucas (Pob.),urban
12912036,barangay,San Ramon (Pob.),rural
12912037,barangay,San Vicente (Pob.),rural
12912038,barangay,Santa Monica,urban
12912039,barangay,Sarsaracat,rural
12913000,municipality,Nagbukel,
12913001,barangay,Balaweg,rural
12913002,barangay,Bandril,rural
12913003,barangay,Bantugo,rural
12913004,barangay,Cadacad,rural
12913005,barangay,Casilagan,rural
12913006,barangay,Casocos,rural
12913007,barangay,Lapting,rural
12913008,barangay,Mapisi,rural
12913009,barangay,Mission,rural
12913010,barangay,Poblacion East,rural
12913011,barangay,Poblacion West,urban
12913012,barangay,Taleb,rural
12914000,municipality,Narvacan,
12914001,barangay,Abuor,rural
12914002,barangay,Ambulogan,rural
12914004,barangay,Aquib,rural
12914005,barangay,Banglayan,rural
12914006,barangay,Bulanos,rural
12914007,barangay,Cadacad,rural
12914008,barangay,Cagayungan,rural
12914009,barangay,Camarao,rural
12914010,barangay,Casilagan,rural
12914011,barangay,Codoog,rural
12914012,barangay,Dasay,rural
12914013,barangay,Dinalaoan,rural
12914014,barangay,Estancia,rural
12914015,barangay,Lanipao,rural
12914016,barangay,Lungog,rural
12914017,barangay,Margaay,rural
12914018,barangay,Marozo,rural
12914019,barangay,Naguneg,rural
12914020,barangay,Orence,rural
12914021,barangay,Pantoc,rural
12914022,barangay,Paratong,urban
12914023,barangay,Parparia,rural
12914024,barangay,Quinarayan,rural
12914025,barangay,Rivadavia,rural
12914026,barangay,San Antonio,rural
12914027,barangay,San Jose (Pob.),urban
12914028,barangay,San Pablo,rural
12914029,barangay,San Pedro,rural
12914030,barangay,Santa Lucia (Pob.),urban
12914031,barangay,Sarmingan,rural
12914032,barangay,Sucoc,rural
12914033,barangay,Sulvec,rural
12914034,barangay,Turod,rural
12914035,barangay,Bantay Abot,rural
12915000,municipality,Quirino (Angkaki),
12915001,barangay,Banoen,rural
12915002,barangay,Cayus,rural
12915003,barangay,Patungcaleo (Lamag),rural
12915004,barangay,Malideg,rural
12915005,barangay,Namitpit,urban
12915006,barangay,Patiacan,rural
12915007,barangay,Legleg (Pob.),urban
12915008,barangay,Suagayan,rural
12915009,barangay,Lamag (Tubtuba),rural
12916000,municipality,Salcedo (Baugen),
12916001,barangay,Atabay,rural
12916002,barangay,Calangcuasan,rural
12916003,barangay,Balidbid,rural
12916004,barangay,Baluarte,rural
12916005,barangay,Baybayading,rural
12916006,barangay,Boguibog,rural
12916007,barangay,Bulala-Leguey,rural
12916008,barangay,Kaliwakiw,rural
12916010,barangay,Culiong,rural
12916011,barangay,Dinaratan,rural
12916012,barangay,Kinmarin,rural
12916013,barangay,Lucbuban,rural
12916014,barangay,Madarang,rural
12916015,barangay,Maligcong,rural
12916016,barangay,Pias,rural
12916017,barangay,Poblacion Norte,urban
12916018,barangay,Poblacion Sur,urban
12916019,barangay,San Gaspar,rural
12916020,barangay,San Tiburcio,rural
12916021,barangay,Sorioan,rural
12916022,barangay,Ubbog,rural
12917000,municipality,San Emilio,
12917001,barangay,Cabaroan (Pob.),rural
12917002,barangay,Kalumsing,rural
12917003,barangay,Lancuas,rural
12917004,barangay,Matibuey,rural
12917005,barangay,Paltoc,rural
12917006,barangay,Sibsibbu,rural
12917007,barangay,Tiagan,rural
12917008,barangay,San Miliano,rural
12918000,municipality,San Esteban,
12918001,barangay,Ansad,rural
12918002,barangay,Apatot,rural
12918003,barangay,Bateria,rural
12918004,barangay,Cabaroan,rural
12918005,barangay,Cappa-cappa,rural
12918006,barangay,Poblacion,urban
12918007,barangay,San Nicolas,rural
12918008,barangay,San Pablo,rural
12918009,barangay,San Rafael,rural
12918010,barangay,Villa Quirino,rural
12919000,municipality,San Ildefonso,
12919001,barangay,Arnap,rural
12919002,barangay,Bahet,rural
12919003,barangay,Belen,rural
12919004,barangay,Bungro,rural
12919006,barangay,Busiing Sur,rural
12919007,barangay,Busiing Norte,rural
12919009,barangay,Dongalo,rural
12919010,barangay,Gongogong,rural
12919011,barangay,Iboy,rural
12919013,barangay,Otol-Patac,rural
12919014,barangay,Poblacion East,rural
12919015,barangay,Poblacion West,urban
12919016,barangay,Kinamantirisan,rural
12919017,barangay,Sagneb,rural
12919018,barangay,Sagsagat,rural
12920000,municipality,San Juan (Lapog),
12920001,barangay,Bacsil,rural
12920002,barangay,Baliw,rural
12920003,barangay,Bannuar (Pob.),urban
12920004,barangay,Barbar,rural
12920005,barangay,Cabanglotan,rural
12920006,barangay,Cacandongan,rural
12920007,barangay,Camanggaan,rural
12920008,barangay,Camindoroan,rural
12920009,barangay,Caronoan,rural
12920010,barangay,Darao,rural
12920012,barangay,Dardarat,rural
12920013,barangay,Guimod Norte,rural
12920014,barangay,Guimod Sur,rural
12920015,barangay,Immayos Norte,rural
12920016,barangay,Immayos Sur,rural
12920017,barangay,Labnig,rural
12920018,barangay,Lapting,rural
12920019,barangay,Lira (Pob.),urban
12920020,barangay,Malamin,rural
12920021,barangay,Muraya,rural
12920022,barangay,Nagsabaran,rural
12920023,barangay,Nagsupotan,rural
12920025,barangay,Pandayan (Pob.),urban
12920027,barangay,Refaro,rural
12920028,barangay,Resurreccion (Pob.),rural
12920029,barangay,Sabangan,rural
12920031,barangay,San Isidro,rural
12920035,barangay,Saoang,rural
12920037,barangay,Solotsolot,rural
12920038,barangay,Sunggiam,rural
12920039,barangay,Surngit,rural
12920040,barangay,Asilang,rural
12921000,municipality,San Vicente,
12921001,barangay,Bantaoay,urban
12921002,barangay,Bayubay Norte,rural
12921003,barangay,Bayubay Sur,urban
12921004,barangay,Lubong,rural
12921005,barangay,Poblacion,urban
12921006,barangay,Pudoc,rural
12921007,barangay,San Sebastian,rural
12922000,municipality,Santa,
12922001,barangay,Ampandula,rural
12922002,barangay,Banaoang,rural
12922003,barangay,Basug,rural
12922004,barangay,Bucalag,rural
12922005,barangay,Cabangaran,rural
12922006,barangay,Calungboyan,rural
12922008,barangay,Casiber,rural
12922009,barangay,Dammay,rural
12922010,barangay,Labut Norte,rural
12922011,barangay,Labut Sur,rural
12922012,barangay,Mabilbila Sur,rural
12922013,barangay,Mabilbila Norte,rural
12922014,barangay,Magsaysay District (Pob.),urban
12922015,barangay,Manueva,rural
12922016,barangay,Marcos (Pob.),urban
12922017,barangay,Nagpanaoan,rural
12922018,barangay,Namalangan,rural
12922019,barangay,Oribi,rural
12922020,barangay,Pasungol,rural
12922022,barangay,Quezon (Pob.),rural
12922023,barangay,Quirino (Pob.),rural
12922024,barangay,Rancho,rural
12922025,barangay,Rizal,rural
12922026,barangay,Sacuyya Norte,rural
12922027,barangay,Sacuyya Sur,rural
12922028,barangay,Tabucolan,rural
12923000,municipality,Santa Catalina,
12923001,barangay,Cabaroan,urban
12923002,barangay,Cabittaogan,urban
12923003,barangay,Cabuloan,urban
12923004,barangay,Pangada,urban
12923005,barangay,Paratong,urban
12923006,barangay,Poblacion,urban
12923007,barangay,Sinabaan,urban
12923008,barangay,Subec,urban
12923009,barangay,Tamorong,urban
12924000,municipality,Santa Cruz,
12924001,barangay,Amarao,rural
12924002,barangay,Babayoan,rural
12924003,barangay,Bacsayan,rural
12924004,barangay,Banay,rural
12924005,barangay,Bayugao Este,rural
12924006,barangay,Bayugao Oeste,rural
12924007,barangay,Besalan,rural
12924008,barangay,Bugbuga,rural
12924009,barangay,Calaoaan,rural
12924010,barangay,Camanggaan,rural
12924011,barangay,Candalican,rural
12924012,barangay,Capariaan,rural
12924013,barangay,Casilagan,rural
12924014,barangay,Coscosnong,rural
12924015,barangay,Daligan,rural
12924016,barangay,Dili,urban
12924017,barangay,Gabor Norte,rural
12924018,barangay,Gabor Sur,rural
12924019,barangay,Lalong,rural
12924020,barangay,Lantag,rural
12924021,barangay,Las-ud,rural
12924022,barangay,Mambog,rural
12924023,barangay,Mantanas,rural
12924024,barangay,Nagtengnga,rural
12924025,barangay,Padaoil,rural
12924026,barangay,Paratong,rural
12924027,barangay,Pattiqui,rural
12924028,barangay,Pidpid,rural
12924029,barangay,Pilar,rural
12924030,barangay,Pinipin,rural
12924031,barangay,Poblacion Este,urban
12924032,barangay,Poblacion Norte,rural
12924033,barangay,Poblacion Weste,rural
12924034,barangay,Poblacion Sur,rural
12924035,barangay,Quinfermin,rural
12924036,barangay,Quinsoriano,rural
12924037,barangay,Sagat,rural
12924038,barangay,San Antonio,rural
12924039,barangay,San Jose,urban
12924040,barangay,San Pedro,rural
12924041,barangay,Saoat,rural
12924042,barangay,Sevilla,rural
12924043,barangay,Sidaoen,rural
12924044,barangay,Suyo,rural
12924045,barangay,Tampugo,rural
12924046,barangay,Turod,rural
12924047,barangay,Villa Garcia,rural
12924048,barangay,Villa Hermosa,rural
12924049,barangay,Villa Laurencia,rural
12925000,municipality,Santa Lucia,
12925001,barangay,Alincaoeg,rural
12925002,barangay,Angkileng,rural
12925003,barangay,Arangin,rural
12925004,barangay,Ayusan (Pob.),urban
12925005,barangay,Banbanaba,rural
12925006,barangay,Bao-as,rural
12925007,barangay,Barangobong (Pob.),rural
12925008,barangay,Buliclic,rural
12925009,barangay,Burgos (Pob.),urban
12925010,barangay,Cabaritan,rural
12925011,barangay,Catayagan,rural
12925012,barangay,Conconig East,rural
12925013,barangay,Conconig West,rural
12925014,barangay,Damacuag,rural
12925015,barangay,Lubong,rural
12925016,barangay,Luba,rural
12925017,barangay,Nagrebcan,rural
12925018,barangay,Nagtablaan,rural
12925019,barangay,Namatican,rural
12925020,barangay,Nangalisan,rural
12925021,barangay,Palali Norte,rural
12925022,barangay,Palali Sur,rural
12925023,barangay,Paoc Norte,rural
12925024,barangay,Paoc Sur,rural
12925025,barangay,Paratong,rural
12925026,barangay,Pila East,rural
12925027,barangay,Pila West,rural
12925028,barangay,Quinabalayangan,rural
12925029,barangay,Ronda,rural
12925030,barangay,Sabuanan,rural
12925031,barangay,San Juan,urban
12925032,barangay,San Pedro,rural
12925033,barangay,Sapang,rural
12925034,barangay,Suagayan,rural
12925035,barangay,Vical,rural
12925036,barangay,Bani,rural
12926000,municipality,Santa Maria,
12926001,barangay,Ag-agrao,rural
12926002,barangay,Ampuagan,rural
12926003,barangay,Baballasioan,rural
12926004,barangay,Baliw Daya,rural
12926005,barangay,Baliw Laud,urban
12926006,barangay,Bia-o,rural
12926007,barangay,Butir,rural
12926008,barangay,Cabaroan,rural
12926009,barangay,Danuman East,rural
12926010,barangay,Danuman West,rural
12926011,barangay,Dunglayan,rural
12926012,barangay,Gusing,rural
12926013,barangay,Langaoan,rural
12926014,barangay,Laslasong Norte,rural
12926015,barangay,Laslasong Sur,rural
12926016,barangay,Laslasong West,rural
12926017,barangay,Lesseb,rural
12926018,barangay,Lingsat,rural
12926019,barangay,Lubong,rural
12926020,barangay,Maynganay Norte,rural
12926021,barangay,Maynganay Sur,rural
12926022,barangay,Nagsayaoan,rural
12926023,barangay,Nagtupacan,rural
12926024,barangay,Nalvo,rural
12926027,barangay,Pacang,rural
12926028,barangay,Penned,rural
12926029,barangay,Poblacion Norte,urban
12926030,barangay,Poblacion Sur,urban
12926031,barangay,Silag,rural
12926032,barangay,Sumagui,rural
12926033,barangay,Suso,rural
12926034,barangay,Tangaoan,rural
12926035,barangay,Tinaan,rural
12927000,municipality,Santiago,
12927001,barangay,Al-aludig,rural
12927002,barangay,Ambucao,rural
12927003,barangay,San Jose (Baraoas),rural
12927004,barangay,Baybayabas,rural
12927005,barangay,Bigbiga,rural
12927006,barangay,Bulbulala,rural
12927007,barangay,Busel-busel,rural
12927008,barangay,Butol,rural
12927009,barangay,Caburao,rural
12927010,barangay,Dan-ar,rural
12927011,barangay,Gabao,rural
12927012,barangay,Guinabang,rural
12927013,barangay,Imus,rural
12927014,barangay,Lang-ayan,rural
12927015,barangay,Mambug,rural
12927016,barangay,Nalasin,rural
12927017,barangay,Olo-olo Norte,rural
12927018,barangay,Olo-olo Sur,rural
12927019,barangay,Poblacion Norte,urban
12927020,barangay,Poblacion Sur,urban
12927021,barangay,Sabangan,rural
12927022,barangay,Salincub,rural
12927023,barangay,San Roque,rural
12927024,barangay,Ubbog,rural
12928000,municipality,Santo Domingo,
12928001,barangay,Binalayangan,rural
12928002,barangay,Binongan,rural
12928003,barangay,Borobor,rural
12928004,barangay,Cabaritan,rural
12928005,barangay,Cabigbigaan,rural
12928006,barangay,Calautit,rural
12928007,barangay,Calay-ab,rural
12928008,barangay,Camestizoan,rural
12928009,barangay,Casili,rural
12928010,barangay,Flora,rural
12928011,barangay,Lagatit,rural
12928012,barangay,Laoingen,rural
12928013,barangay,Lussoc,rural
12928014,barangay,Nalasin,rural
12928015,barangay,Nagbettedan,rural
12928016,barangay,Naglaoa-an,rural
12928017,barangay,Nambaran,rural
12928018,barangay,Nanerman,rural
12928019,barangay,Napo,rural
12928020,barangay,Padu Chico,rural
12928021,barangay,Padu Grande,rural
12928022,barangay,Paguraper,rural
12928023,barangay,Panay,rural
12928024,barangay,Pangpangdan,rural
12928025,barangay,Parada,rural
12928026,barangay,Paras,rural
12928027,barangay,Poblacion,rural
12928030,barangay,Puerta Real,rural
12928031,barangay,Pussuac,rural
12928032,barangay,Quimmarayan,rural
12928033,barangay,San Pablo,rural
12928034,barangay,Santa Cruz,rural
12928035,barangay,Santo Tomas,rural
12928036,barangay,Sived,rural
12928038,barangay,Vacunero,rural
12928039,barangay,Suksukit,rural
12929000,municipality,Sigay,
12929001,barangay,Abaccan,rural
12929002,barangay,Mabileg,rural
12929003,barangay,Matallucod,rural
12929004,barangay,Poblacion (Madayaw),rural
12929005,barangay,San Elias,rural
12929006,barangay,San Ramon,rural
12929007,barangay,Santo Rosario,rural
12930000,municipality,Sinait,
12930001,barangay,Aguing,rural
12930002,barangay,Ballaigui (Pob.),rural
12930003,barangay,Baliw,rural
12930004,barangay,Baracbac,rural
12930005,barangay,Barikir,rural
12930006,barangay,Battog,rural
12930007,barangay,Binacud,rural
12930008,barangay,Cabangtalan,rural
12930009,barangay,Cabarambanan,rural
12930010,barangay,Cabulalaan,rural
